Step,Create Contribution On-Chain,Create Contribution Off-Chain,Assign Contribution On-Chain,Assign Contribution Off-Chain,Update Coordinates On-Chain,Update Coordinates Off-Chain,Review Contribution On-Chain,Review Contribution Off-Chain,ZKP Contracts On-Chain,ZKP Contracts Off-Chain,Total Time
4267,14,0,25,0,25,1332,68,1348,25,5940,8784
4268,19,0,19,0,16,1314,65,1331,24,5824,8619
4269,14,0,18,0,18,1332,66,1326,25,5846,8653
4270,17,0,20,0,16,1335,112,1346,25,6045,8919
4271,14,0,20,0,18,1331,63,1324,25,5890,8693
4272,15,0,18,0,17,1321,127,1299,29,5768,8598
4273,14,0,19,0,17,1348,110,1328,24,5879,8749
4274,16,0,25,0,16,1336,136,1374,22,5842,8774
4275,13,0,18,0,15,1330,66,1347,24,6149,8967
4276,13,0,20,0,19,1330,114,1311,19,5799,8629
4277,13,0,22,0,15,1352,97,1319,24,5829,8678
4278,15,0,21,0,21,1311,133,1352,21,5869,8749
4279,14,0,25,0,18,1339,74,1347,26,5916,8768
4280,13,0,18,0,15,1362,112,1330,21,5821,8700
4281,17,0,20,0,17,1340,138,1323,23,5919,8806
4282,18,0,20,0,21,1345,52,1331,26,5835,8653
4283,13,0,21,0,16,1354,111,1326,23,5781,8652
4284,18,0,20,0,17,1335,120,1323,27,5886,8752
4285,15,0,24,0,14,1323,65,1333,26,5864,8670
4286,14,0,18,0,16,1338,89,1357,23,5993,8849
4287,20,0,18,0,18,1343,125,1313,20,5779,8641
4288,14,0,21,0,16,1333,129,1325,22,5900,8766
4289,15,1,23,0,14,1369,117,1348,21,5908,8821
4290,16,0,19,0,15,1359,116,1338,23,5906,8799
4291,22,0,25,0,14,1342,130,1325,31,6028,8927
4292,15,0,18,0,15,1445,117,1355,29,5900,8896
4293,17,0,30,0,16,1337,122,1343,21,5884,8775
4294,14,0,19,0,18,1347,66,1347,28,5876,8723
4295,14,0,21,0,18,1330,118,1323,21,5805,8655
4296,22,0,19,0,17,1338,79,1340,25,5894,8741
4297,13,0,19,0,17,1337,108,1336,26,5931,8798
4298,16,0,19,0,18,1354,125,1347,19,5803,8704
4299,15,1,18,0,19,1355,116,1301,22,5893,8743
4300,15,0,20,0,16,1322,125,1330,25,5824,8683
4301,12,1,19,0,17,1346,117,1352,21,6088,8980
4302,13,0,19,0,16,1358,117,1341,21,5869,8757
4303,13,1,25,0,17,1342,112,1330,22,5843,8711
4304,14,0,19,0,20,1357,105,1323,22,5877,8743
4305,14,0,18,0,21,1316,111,1322,24,5837,8670
4306,17,0,19,0,20,1338,84,1327,22,5875,8706
4307,15,0,19,0,18,1345,117,1376,22,5846,8765
4308,14,0,18,0,19,1355,121,1407,22,5805,8766
4309,15,0,20,0,21,1344,126,1335,23,5820,8712
4310,14,0,18,0,20,1369,65,1368,24,5877,8760
4311,13,0,18,0,16,1355,132,1344,21,5844,8747
4312,13,0,20,0,17,1319,122,1323,27,5844,8690
4313,20,0,20,0,16,1374,106,1394,22,5992,8949
4314,16,0,20,0,16,1361,107,1336,22,5907,8789
4315,15,0,20,0,21,1363,124,1345,23,5915,8830
4316,16,1,20,0,21,1318,111,1335,21,5870,8717
4317,16,0,26,0,17,1363,115,1338,21,5877,8780
4318,17,0,18,0,19,1344,131,1336,25,5921,8819
4319,16,0,17,0,22,1357,122,1328,23,5874,8764
4320,15,0,26,0,20,1378,129,1358,22,6003,8955
4321,15,0,21,0,19,1377,111,1347,21,5862,8775
4322,17,0,18,0,15,1341,120,1320,25,5809,8668
4323,16,0,19,0,19,1346,118,1382,22,5893,8819
4324,13,0,19,0,20,1350,120,1442,23,5857,8849
4325,14,0,23,0,18,1336,118,1337,23,6049,8923
4326,14,0,18,0,27,1355,124,1362,22,5910,8837
4327,13,0,18,0,20,1350,123,1352,24,5928,8833
4328,14,0,17,0,19,1326,112,1355,23,5915,8788
4329,16,0,19,0,19,1384,125,1345,26,7776,10722
4330,15,0,21,0,21,1360,117,1368,23,5886,8816
4331,18,0,29,0,13,1353,77,1349,25,5873,8747
4332,16,0,20,0,23,1377,122,1350,21,5845,8779
4333,12,0,19,0,19,1378,119,1362,22,5923,8858
4334,13,0,18,0,22,1377,120,1330,19,5903,8805
4335,20,0,19,0,13,1342,125,1334,24,5884,8765
4336,16,0,19,0,20,1351,113,1383,23,5989,8917
4337,17,0,21,0,15,1317,133,1353,34,5889,8791
4338,16,0,19,0,17,1373,112,1371,23,5992,8931
4339,18,0,22,0,13,1364,29,1392,24,5920,8784
4340,13,1,20,0,19,1407,64,1360,25,5952,8866
4341,15,0,18,0,18,1366,63,1319,27,5868,8700
4342,18,0,18,0,15,1366,120,1340,20,5904,8805
4343,13,0,25,0,15,1364,129,1364,24,5901,8839
4344,18,0,20,0,16,1368,97,1351,24,5903,8808
4345,13,0,26,0,17,1373,138,1368,23,5974,8936
4346,12,0,20,0,16,1389,119,1361,29,6138,9089
4347,13,0,19,0,20,1332,101,1353,23,5888,8762
4348,18,0,18,0,15,1355,118,1346,22,5898,8794
4349,14,0,22,0,17,1365,116,1348,24,6111,9021
4350,16,0,19,0,18,1370,88,1341,25,5963,8867
4351,16,0,19,0,19,1343,141,1356,21,5875,8794
4352,14,0,22,0,24,1366,106,1323,22,5877,8757
4353,16,0,19,0,19,1338,114,1340,25,5896,8768
4354,17,1,18,0,20,1375,114,1365,24,6035,8976
4355,15,0,19,0,17,1378,71,1363,27,5872,8767
4356,14,0,17,0,20,1343,86,1356,22,5933,8796
4357,17,0,22,0,14,1376,78,1387,31,5850,8782
4358,14,0,20,0,15,1321,124,1338,31,5922,8786
4359,13,0,17,0,18,1356,102,1352,24,5992,8881
4360,18,1,19,0,17,1344,112,1361,24,5893,8796
4361,17,0,20,0,15,1339,79,1360,28,6058,8922
4362,13,0,21,0,18,1399,128,1349,26,5863,8820
4363,13,1,18,0,15,1375,117,1375,24,5940,8882
4364,14,0,21,0,16,1399,124,1373,26,5872,8853
4365,15,1,20,0,14,1379,114,1391,21,5928,8886
4366,16,0,18,0,21,1375,118,1360,24,5937,8874
4367,13,0,21,0,16,1352,137,1344,26,5964,8882
4368,15,0,20,0,16,1396,111,1353,22,5971,8911
4369,17,0,18,0,16,1334,101,1365,28,5942,8852
4370,13,0,23,0,18,1370,121,1359,26,5873,8808
4371,13,0,21,0,16,1334,73,1372,22,5990,8890
4372,20,0,19,0,16,1384,108,1348,27,5858,8783
4373,16,0,22,0,16,1362,119,1354,26,5986,8912
4374,15,0,21,0,17,1340,107,1376,26,5966,8870
4375,15,0,20,0,16,1398,110,1340,23,6004,8934
4376,15,0,18,0,19,1372,118,1358,22,5888,8816
4377,13,0,22,0,18,1433,163,1400,25,5924,9007
4378,15,0,18,0,17,1403,80,1357,22,6099,9013
4379,18,0,23,0,14,1409,130,1355,23,5930,8905
4380,16,0,21,0,18,1407,127,1348,22,5887,8852
4381,14,0,19,0,19,1360,28,1471,24,5922,8861
4382,14,0,22,0,16,1389,83,1427,22,5893,8902
4383,13,0,21,0,20,1358,114,1387,25,5920,8864
4384,14,1,21,0,19,1395,121,1363,26,5914,8881
4385,15,0,19,0,18,1348,121,1373,24,5922,8844
4386,13,0,21,0,14,1384,121,1349,34,5899,8838
4387,13,0,18,0,18,1408,123,1341,25,6026,8977
4388,15,0,24,0,14,1376,122,1358,25,6058,8999
4389,19,0,23,0,15,1348,55,1380,26,5938,8814
4390,13,0,20,0,19,1383,119,1403,25,5897,8884
4391,14,1,20,0,17,1342,133,1355,23,5881,8794
4392,15,0,18,0,16,1418,93,1373,29,6316,9310
4393,16,0,18,0,17,1379,95,1361,26,5904,8851
4394,14,0,32,0,15,1385,32,1482,24,5909,8897
4395,15,0,18,0,17,1379,126,1375,26,5909,8870
4396,13,0,28,0,16,1378,144,1347,25,5897,8857
4397,15,0,19,0,15,1352,129,1388,24,5931,8882
4398,13,1,20,0,15,1471,121,1342,26,5923,8940
4399,13,0,18,0,18,1396,111,1360,25,6050,8996
4400,15,0,23,0,19,1346,64,1361,27,5927,8794
4401,17,0,18,0,17,1345,124,1403,23,5866,8815
4402,13,0,21,0,17,1393,117,1379,23,5916,8884
4403,14,0,24,0,16,1383,128,1399,23,5954,8947
4404,14,0,17,0,16,1377,128,1361,24,5901,8843
4405,13,0,20,0,16,1376,116,1372,27,5959,8902
4406,15,0,20,0,16,1406,69,1406,30,5952,8918
4407,16,0,19,0,16,1394,123,1372,30,6341,9315
4408,17,0,23,0,15,1368,129,1368,29,6058,9009
4409,23,0,26,0,16,1365,120,1362,24,5975,8917
4410,14,0,18,0,15,1372,120,1367,25,5953,8889
4411,14,0,22,0,16,1382,119,1396,27,5868,8849
4412,13,0,19,0,14,1393,114,1395,23,5929,8904
4413,15,0,20,0,15,1395,119,1367,24,5939,8900
4414,13,0,19,0,20,1372,29,1453,25,6091,9029
4415,17,0,19,0,15,1363,166,1359,24,6026,8995
4416,13,0,18,0,18,1375,119,1347,27,5915,8837
4417,17,0,20,0,15,1373,57,1377,26,6023,8925
4418,21,0,21,0,16,1391,71,1367,22,5956,8872
4419,17,0,24,0,16,1476,114,1398,28,5946,9023
4420,20,0,19,0,15,1412,114,1394,27,6058,9066
4421,18,0,20,0,14,1358,113,1397,24,5894,8847
4422,13,1,19,0,20,1381,126,1356,24,5983,8930
4423,14,0,20,0,23,1390,110,1356,25,5948,8891
4424,16,0,21,0,15,1368,35,1442,26,6063,8988
4425,13,0,25,0,16,1378,114,1359,25,5893,8829
4426,14,0,18,0,17,1371,122,1366,25,5932,8869
4427,13,0,19,0,22,1401,114,1385,30,5913,8902
4428,13,0,19,0,19,1364,138,1372,21,5950,8901
4429,14,0,18,0,18,1395,115,1371,20,6112,9067
4430,15,0,19,0,18,1370,121,1393,25,5935,8902
4431,18,0,21,0,16,1407,111,1359,25,5941,8901
4432,16,0,18,0,17,1347,30,1452,24,5935,8844
4433,17,0,20,0,16,1439,121,1411,23,6021,9074
4434,14,0,20,0,16,1384,110,1393,25,6000,8967
4435,15,0,19,0,16,1381,56,1352,26,6010,8883
4436,14,1,19,0,17,1414,122,1374,23,5950,8940
4437,14,0,24,0,16,1382,81,1381,26,5975,8903
4438,20,0,19,0,17,1386,123,1381,20,5922,8889
4439,16,0,22,0,16,1410,130,1378,21,5948,8943
4440,14,0,19,0,15,1415,108,1355,24,6018,8974
4441,15,0,23,0,18,1353,116,1401,21,6036,8990
4442,13,0,21,0,13,1348,77,1378,23,5927,8805
4443,14,0,19,0,17,1378,117,1388,23,5990,8953
4444,13,0,18,0,15,1390,117,1381,22,5928,8886
4445,18,0,21,0,13,1411,138,1461,26,6001,9092
4446,14,0,19,0,23,1414,123,1363,24,5968,8954
4447,15,0,18,0,15,1405,30,1499,20,5899,8907
4448,16,0,24,0,15,1404,116,1396,29,5903,8908
4449,14,0,18,0,16,1411,83,1416,24,5890,8904
4450,15,0,18,0,16,1385,74,1360,30,7594,10498
4451,17,0,20,0,15,1386,129,1352,25,5984,8931
4452,14,0,19,0,21,1404,72,1372,23,6101,9068
4453,14,0,20,0,14,1392,123,1384,21,6087,9063
4454,15,0,19,0,16,1384,147,1356,25,5997,8963
4455,18,0,19,0,15,1387,111,1369,24,6032,8980
4456,16,0,20,0,14,1400,123,1390,21,6011,9002
4457,17,0,25,0,14,1395,132,1386,24,5976,8977
4458,14,0,20,0,17,1408,125,1394,26,6010,9017
4459,16,0,18,0,16,1369,67,1387,24,6000,8900
4460,20,1,19,0,16,1418,116,1372,20,6025,9015
4461,15,0,18,0,16,1414,79,1668,23,6057,9295
4462,14,0,17,0,15,1381,121,1360,24,5944,8880
4463,12,1,22,0,17,1401,65,1362,24,5950,8870
4464,15,0,18,0,15,1370,25,1469,26,5965,8907
4465,14,0,19,0,18,1385,28,1451,27,5949,8895
4466,12,1,20,0,16,1402,124,1409,21,5848,8861
4467,16,0,21,0,18,1405,121,1370,33,5951,8943
4468,15,0,18,0,17,1391,26,1467,27,5956,8919
4469,14,0,23,0,15,1372,117,1383,24,5995,8949
4470,16,0,21,0,17,1467,129,1416,20,5951,9044
4471,16,0,20,0,15,1375,114,1486,24,5998,9055
4472,20,1,30,0,15,1376,114,1371,24,6052,9017
4473,13,0,18,0,15,1419,28,1455,26,5967,8946
4474,16,0,19,0,17,1365,120,1398,23,6001,8963
4475,16,0,20,0,14,1402,58,1389,24,5971,8899
4476,14,0,18,0,17,1382,115,1401,23,6094,9070
4477,16,0,20,0,16,1410,130,1373,20,6190,9177
4478,13,1,19,0,14,1405,26,1451,27,5949,8907
4479,14,0,19,0,14,1399,28,1491,27,5908,8905
4480,29,0,20,0,15,1397,27,1457,44,5990,8982
4481,13,0,21,0,17,1405,115,1376,27,6087,9065
4482,16,1,18,0,18,1364,122,1402,21,5968,8934
4483,13,1,19,0,23,1429,63,1379,35,6174,9141
4484,13,0,19,0,18,1409,77,1382,23,5978,8924
4485,15,1,18,0,13,1363,61,1415,24,6079,8997
4486,16,0,18,0,22,1416,110,1374,22,6049,9036
4487,15,0,22,0,15,1430,110,1469,22,5975,9060
4488,13,1,23,0,15,1380,62,1408,26,6003,8935
4489,15,1,19,0,16,1429,118,1368,32,6038,9039
4490,19,1,20,0,19,1399,27,1482,25,5956,8953
4491,18,0,19,0,14,1368,124,1406,20,6013,8987
4492,16,0,19,0,15,1405,92,1410,26,5991,8993
4493,13,0,21,0,15,1395,33,1462,22,5924,8891
4494,16,0,19,0,17,1363,28,1476,24,6088,9038
4495,14,0,19,0,18,1426,28,1485,23,6147,9163
4496,15,0,25,0,17,1520,91,1390,22,6094,9180
4497,13,0,18,0,16,1467,29,1516,30,5981,9074
4498,14,0,19,0,16,1401,30,1535,30,6063,9109
4499,13,0,21,0,15,1417,110,1416,20,6001,9017
4500,17,0,19,0,17,1377,27,1490,25,6045,9019
4501,16,0,19,0,14,1433,26,1476,27,5960,8975
4502,17,0,21,0,17,1410,28,1572,22,5953,9047
4503,16,0,26,0,17,1412,110,1403,26,6047,9062
4504,15,0,19,0,16,1405,36,1530,26,6044,9094
4505,12,0,21,0,18,1405,29,1495,24,6309,9318
4506,16,0,18,0,16,1425,61,1404,29,6011,8986
4507,15,0,18,0,19,1398,129,1420,25,6070,9098
4508,15,0,19,0,22,1410,121,1393,23,6036,9047
4509,14,0,18,0,20,1407,109,1404,25,5900,8900
4510,14,0,20,0,16,1425,115,1455,23,6083,9155
4511,13,0,19,0,21,1404,120,1399,26,6232,9236
4512,19,0,20,0,13,1438,134,1380,23,6084,9119
4513,16,0,18,0,20,1427,33,1478,20,5900,8916
4514,18,0,18,0,19,1389,124,1401,22,6369,9362
4515,17,0,19,0,16,1413,121,1391,22,6024,9031
4516,14,1,18,0,16,1397,128,1404,21,6156,9163
4517,15,0,21,0,14,1407,80,1406,30,6131,9110
4518,13,0,18,0,15,1429,27,1492,29,6031,9061
4519,13,0,24,0,17,1410,138,1433,25,5988,9053
4520,18,0,24,0,19,1431,35,1482,27,6057,9101
4521,20,0,20,0,16,1418,32,1477,22,5943,8952
4522,17,0,23,0,19,1419,130,1528,24,6051,9216
4523,12,0,20,0,18,1395,133,1406,24,6046,9061
4524,16,0,26,0,15,1407,69,1385,25,6144,9100
4525,14,0,18,0,20,1428,121,1396,25,6046,9075
4526,15,0,23,0,19,1404,129,1427,24,6153,9199
4527,15,0,18,0,17,1422,123,1402,23,6043,9065
4528,15,0,20,0,18,1493,128,1407,24,6040,9149
4529,16,0,19,0,18,1423,122,1426,31,6075,9134
4530,15,0,23,0,18,1414,71,1409,23,5913,8892
4531,13,1,22,0,17,1427,126,1426,23,6074,9136
4532,16,0,21,0,17,1429,108,1393,29,6063,9081
4533,16,0,18,0,18,1390,30,1550,27,6025,9078
4534,15,0,22,0,17,1421,127,1427,24,6048,9109
4535,12,1,19,0,17,1402,125,1412,24,6030,9047
4536,17,1,20,0,21,1418,81,1394,25,6115,9100
4537,15,0,22,0,17,1442,32,1517,24,6077,9147
4538,15,0,19,0,17,1402,117,1413,25,6081,9095
4539,14,0,18,0,19,1419,122,1431,26,6047,9099
4540,21,1,19,0,18,1432,56,1404,26,6033,9015
4541,13,0,19,0,20,1437,127,1422,24,6014,9079
4542,17,0,19,0,15,1433,128,1417,23,6070,9129
4543,17,0,20,0,14,1449,127,1417,27,6185,9261
4544,14,0,18,0,14,1430,109,1413,26,6088,9120
4545,18,0,28,0,18,1434,113,1401,26,6130,9172
4546,15,0,19,0,21,1430,124,1414,26,6037,9091
4547,13,0,20,0,29,1420,123,1431,25,6100,9168
4548,15,0,22,0,16,1430,123,1406,24,6129,9169
4549,14,1,20,0,16,1433,27,1518,26,6029,9092
4550,20,0,23,0,16,1414,28,1474,34,6129,9146
4551,13,0,20,0,15,1425,56,1428,28,6090,9083
4552,15,0,21,0,15,1417,93,1402,25,6005,9009
4553,13,1,19,0,16,1459,82,1441,24,6106,9197
4554,14,0,19,0,15,1436,124,1397,32,6063,9103
4555,18,0,25,0,16,1430,24,1470,24,6023,9041
4556,16,1,25,0,20,1438,27,1514,29,6088,9164
4557,13,1,22,0,17,1430,128,1427,22,6111,9176
4558,14,0,21,0,17,1445,129,1416,24,6124,9194
4559,14,0,19,0,14,1434,132,1390,27,6107,9143
4560,15,0,19,0,17,1453,109,1395,27,6050,9095
4561,16,0,23,0,14,1433,129,1413,25,6021,9078
4562,15,0,20,0,16,1391,121,1409,24,5992,8991
4563,21,0,20,0,18,1423,27,1490,22,6055,9083
4564,15,0,18,0,18,1514,29,1499,24,6150,9271
4565,13,0,19,0,16,1463,28,1495,23,6135,9199
4566,13,0,17,0,16,1461,132,1443,35,6079,9202
4567,15,1,19,0,20,1443,29,1486,23,6127,9167
4568,14,0,19,0,15,1399,123,1436,26,6058,9097
4569,17,0,20,0,18,1407,28,1618,27,7443,10584
4570,16,0,22,0,16,1422,27,1536,22,5984,9050
4571,15,0,29,0,15,1421,58,1443,25,6150,9163
4572,19,0,19,0,14,1455,120,1435,22,6068,9161
4573,13,0,18,0,15,1455,133,1427,27,6116,9209
4574,14,0,19,0,18,1452,114,1524,24,6083,9253
4575,13,1,19,0,19,1437,82,1434,25,6045,9090
4576,15,0,20,0,13,1379,72,1434,23,6120,9084
4577,15,0,20,0,16,1437,27,1536,24,6140,9218
4578,15,0,19,0,17,1446,28,1518,30,6085,9160
4579,16,1,21,0,17,1456,152,1450,24,6180,9324
4580,13,0,19,0,17,1473,28,1523,25,6122,9223
4581,13,1,19,0,16,1442,27,1498,26,6114,9160
4582,16,0,20,0,19,1431,110,1419,22,6066,9108
4583,19,0,24,0,17,1461,124,1452,21,6059,9185
4584,15,0,20,0,14,1409,147,1460,20,6114,9203
4585,13,0,26,0,15,1446,121,1433,21,6120,9205
4586,15,0,19,0,15,1425,28,1542,26,6078,9153
4587,17,0,19,0,16,1467,112,1420,29,6063,9150
4588,13,0,22,0,15,1476,128,1412,22,6105,9198
4589,12,1,22,0,22,1428,121,1457,23,6166,9260
4590,13,1,21,0,18,1416,128,1425,23,6049,9097
4591,17,0,20,0,21,1446,120,1440,21,6083,9172
4592,15,0,19,0,15,1442,30,1532,23,6174,9259
4593,15,0,19,0,17,1430,35,1561,26,6066,9175
4594,14,0,19,0,17,1435,27,1489,30,6276,9309
4595,13,0,19,0,19,1448,89,1452,25,6035,9103
4596,17,0,25,0,29,1411,128,1429,23,6013,9078
4597,14,0,18,0,15,1403,27,1545,27,6166,9221
4598,16,0,23,0,16,1439,79,1436,25,6054,9094
4599,17,0,18,0,16,1426,26,1522,26,6258,9311
4600,16,0,26,0,16,1440,137,1415,22,6147,9224
4601,13,0,21,0,16,1433,27,1478,27,6158,9181
4602,13,0,17,0,17,1477,27,1530,23,6211,9318
4603,17,0,19,0,14,1472,33,1514,34,6018,9125
4604,15,0,23,0,21,1411,126,1423,22,6116,9159
4605,19,0,20,0,18,1445,105,1456,23,6076,9167
4606,17,0,21,0,16,1438,131,1445,22,6078,9174
4607,17,1,19,0,18,1422,27,1545,23,6142,9220
4608,14,0,20,0,15,1435,30,1586,30,6057,9194
4609,15,1,21,0,17,1451,137,1409,21,6237,9315
4610,23,1,19,0,17,1455,124,1426,22,6158,9254
4611,18,0,18,0,19,1459,125,1441,20,6209,9312
4612,17,0,17,0,16,1432,27,1521,26,6150,9213
4613,14,0,22,0,17,1480,124,1421,19,6277,9379
4614,16,0,21,0,19,1463,127,1439,20,6141,9251
4615,16,0,19,0,17,1441,116,1439,27,6156,9231
4616,16,0,21,0,17,1465,31,1585,22,6568,9730
4617,17,0,31,0,16,1460,129,1469,24,6195,9348
4618,14,0,27,0,19,1452,121,1411,22,6184,9259
4619,20,0,21,0,16,1468,102,1436,22,6161,9252
4620,20,0,19,0,15,1432,126,1435,21,6216,9289
4621,16,0,23,0,17,1476,113,1433,23,6135,9240
4622,15,0,22,0,17,1466,103,1454,24,6093,9199
4623,16,0,18,0,16,1463,116,1442,20,6500,9592
4624,15,0,19,0,15,1450,134,1438,22,6114,9212
4625,17,0,20,0,16,1532,92,1449,20,6095,9244
4626,19,0,23,0,15,1457,80,1479,21,6202,9299
4627,20,1,19,0,19,1446,109,1428,22,6119,9191
4628,15,0,19,0,15,1479,99,1442,23,6111,9207
4629,17,0,22,0,19,1458,104,1440,20,6077,9160
4630,15,0,21,0,13,1418,111,1530,25,6111,9246
4631,15,0,18,0,16,1424,104,1432,26,6055,9096
4632,13,0,23,0,15,1453,53,1423,22,6085,9092
4633,13,1,25,0,17,1462,121,1438,21,6123,9227
4634,14,0,21,0,14,1447,96,1439,23,6100,9162
4635,16,0,19,0,14,1463,81,1452,22,6217,9288
4636,22,0,22,0,14,1484,102,1439,22,6161,9273
4637,14,0,20,0,15,1458,28,1536,29,6171,9275
4638,14,0,21,0,15,1454,99,1453,26,6050,9141
4639,17,0,19,0,15,1446,26,1555,24,6219,9326
4640,18,0,19,0,18,1413,88,1459,21,6189,9232
4641,13,0,19,0,19,1480,29,1523,24,6085,9196
4642,13,0,23,0,15,1418,29,1522,27,6281,9332
4643,12,0,19,0,18,1439,30,1499,25,6222,9270
4644,15,0,19,0,17,1466,89,1472,19,5995,9100
4645,14,0,18,0,15,1465,29,1500,28,6201,9277
4646,14,0,18,0,21,1473,103,1439,22,6152,9247
4647,13,0,20,0,19,1454,85,1443,20,6199,9259
4648,15,0,18,0,14,1474,28,1498,28,6220,9303
4649,15,0,20,0,15,1459,31,1492,23,6142,9205
4650,14,0,22,0,15,1488,29,1523,24,6278,9402
4651,17,0,18,0,19,1460,29,1511,23,6181,9263
4652,13,0,19,0,16,1455,34,1506,24,6245,9316
4653,15,0,19,0,19,1464,27,1521,28,6153,9251
4654,13,0,19,0,18,1467,28,1557,25,6099,9230
4655,13,0,19,0,17,1476,26,1530,29,6344,9457
4656,15,0,19,0,19,1470,25,1539,35,6516,9641
4657,16,0,19,0,19,1468,32,1579,22,6208,9369
4658,18,0,20,0,17,1453,107,1441,26,6174,9262
4659,14,0,21,0,18,1468,30,1519,29,6185,9289
4660,17,0,25,0,18,1461,45,1528,26,6203,9328
4661,13,0,19,0,16,1476,26,1529,28,6172,9285
4662,17,0,18,0,16,1471,25,1525,26,6131,9235
4663,15,0,18,0,17,1495,31,1532,30,6140,9281
4664,21,0,19,0,19,1417,27,1519,25,6206,9263
4665,13,0,21,0,16,1427,33,1557,24,6263,9361
4666,14,1,18,0,19,1461,28,1532,27,6102,9209
4667,16,0,19,0,20,1492,25,1537,27,6124,9269
4668,15,0,20,0,20,1495,31,1517,24,6134,9260
4669,13,0,19,0,17,1432,29,1576,23,6021,9137
4670,13,0,20,0,14,1430,30,1538,25,6191,9268
4671,14,1,18,0,20,1501,63,1412,21,6219,9277
4672,21,0,18,0,17,1431,29,1544,27,6113,9207
4673,15,0,23,0,19,1452,27,1530,23,6222,9317
4674,13,0,18,0,21,1419,28,1536,24,6051,9116
4675,17,0,21,0,14,1465,28,1547,27,6205,9327
4676,14,0,19,0,18,1481,26,1510,27,6112,9216
4677,15,0,22,0,17,1463,27,1522,25,6097,9193
4678,19,0,21,0,19,1459,29,1539,28,6942,10060
4679,19,1,75,0,15,1518,32,1539,26,6134,9364
4680,18,0,19,0,17,1474,26,1545,29,6235,9368
4681,13,0,21,0,16,1470,28,1545,25,6154,9272
4682,17,0,19,0,18,1468,28,1527,24,6147,9253
4683,13,0,23,0,18,1456,26,1564,24,6118,9245
4684,14,0,20,0,16,1450,26,1559,25,6083,9196
4685,15,0,18,0,15,1433,29,1572,23,6145,9259
4686,19,0,19,0,17,1502,28,1555,25,6170,9349
4687,14,0,18,0,14,1433,29,1531,26,6131,9200
4688,15,0,20,0,17,1470,28,1557,26,6164,9301
4689,14,0,24,0,14,1463,29,1536,28,6153,9268
4690,15,0,22,0,21,1462,27,1522,33,6161,9267
4691,14,0,20,0,17,1462,24,1518,27,6113,9200
4692,15,0,21,0,15,1498,88,1457,33,6168,9300
4693,17,0,21,0,20,1485,26,1523,23,6135,9258
4694,15,0,20,0,19,1512,36,1599,25,6140,9375
4695,17,0,20,0,20,1478,29,1531,24,6269,9397
4696,21,0,27,0,16,1486,43,1507,25,6095,9224
4697,15,0,25,0,20,1489,33,1592,24,6230,9434
4698,17,0,18,0,19,1458,37,1598,28,6134,9315
4699,17,1,18,0,15,1462,27,1521,25,6489,9578
4700,14,0,22,0,21,1449,31,1548,27,6222,9338
4701,17,1,20,0,17,1429,26,1576,23,6152,9266
4702,20,1,23,0,17,1423,30,1582,31,6135,9265
4703,18,0,19,0,20,1467,30,1552,24,6140,9278
4704,17,1,21,0,22,1477,30,1573,24,6102,9272
4705,16,0,18,0,29,1473,34,1572,23,6071,9243
4706,15,0,20,0,16,1447,29,1539,27,6082,9183
4707,13,1,18,0,20,1484,29,1566,24,6232,9391
4708,14,0,21,0,18,1493,33,1545,26,6200,9353
4709,13,0,23,0,15,1471,28,1541,24,6191,9311
4710,13,0,18,0,19,1467,27,1542,30,6227,9351
4711,14,0,19,0,20,1477,27,1565,28,6157,9312
4712,17,0,21,0,16,1486,30,1520,25,6393,9514
4713,15,0,23,0,17,1468,25,1588,26,6121,9287
4714,15,0,23,0,17,1491,26,1535,25,6296,9430
4715,15,0,20,0,17,1436,29,1531,27,6302,9380
4716,14,1,18,0,15,1474,30,1533,26,6303,9423
4717,17,0,18,0,14,1469,27,1521,24,6229,9324
4718,18,0,25,0,18,1469,28,1530,23,6209,9324
4719,15,0,18,0,19,1436,31,1569,27,6135,9254
4720,15,0,18,0,22,1462,27,1586,25,6237,9398
4721,16,0,22,0,15,1475,31,1542,24,6074,9205
4722,16,0,19,0,21,1478,34,1590,24,6217,9405
4723,20,0,18,0,22,1468,28,1525,26,6198,9310
4724,17,0,20,0,17,1444,26,1545,33,6140,9245
4725,19,0,19,0,16,1478,29,1550,29,6299,9448
4726,15,0,18,0,17,1496,29,1524,26,6296,9422
4727,16,0,21,0,15,1486,41,1595,26,6265,9469
4728,14,0,20,0,17,1473,35,1560,23,6197,9341
4729,14,0,18,0,16,1474,34,1529,26,6136,9251
4730,17,0,22,0,25,1469,24,1570,34,6302,9470
4731,15,0,23,0,16,1477,28,1539,30,6249,9382
4732,15,0,19,0,17,1440,30,1589,23,6160,9301
4733,14,0,21,0,17,1485,27,1520,24,6183,9295
4734,19,0,21,0,15,1483,30,1596,21,6101,9296
4735,14,1,18,0,18,1444,41,1555,20,6264,9379
4736,17,0,21,0,16,1500,28,1577,24,6277,9465
4737,17,0,19,0,95,1504,25,1445,142,6243,9496
4738,17,1,26,0,15,1501,31,1623,24,6145,9387
4739,16,0,19,0,16,1474,26,1536,24,6227,9344
4740,14,0,19,0,19,1450,28,1508,25,6211,9280
4741,19,0,19,0,19,1483,30,1601,26,6281,9486
4742,16,0,18,0,18,1483,26,1552,28,6175,9317
4743,15,0,21,0,21,1485,32,1556,21,6426,9580
